"simulation","method","lambda","rank","effective_rank","rmse","converged"
28,"SoftImpute (oracle)",1,4,4,0.212184263806757,NA
28,"SoftImpute (oracle)",1,5,5,0.244953214291569,NA
28,"SoftImpute (oracle)",1,6,6,0.273332969748292,NA
28,"SoftImpute (oracle)",1,7,7,0.298514900999763,NA
28,"SoftImpute (oracle)",1,8,8,0.321506027264858,NA
28,"SoftImpute (oracle)",1,9,9,0.342679146196712,NA
28,"SoftImpute (oracle)",1,10,10,0.362540307120919,NA
28,"SoftImpute (oracle)",1,11,11,0.381365006376008,NA
28,"SoftImpute (oracle)",1,12,12,0.399110367879058,NA
28,"SoftImpute (oracle)",1,13,13,0.415913992939346,NA
28,"SoftImpute (oracle)",1,14,14,0.431889706783482,NA
28,"SoftImpute (oracle)",1,15,15,0.447299102400196,NA
28,"SoftImpute (oracle)",1,16,16,0.461911531290725,NA
28,"SoftImpute (oracle)",1,17,17,0.475969284377216,NA
28,"SoftImpute (oracle)",1,18,18,0.489535639548793,NA
28,"SoftImpute (oracle)",1,19,19,0.502479682723663,NA
28,"SoftImpute (oracle)",1,20,20,0.514981510489505,NA
28,"SoftImpute (oracle)",1,21,21,0.527027743883379,NA
28,"SoftImpute (oracle)",1,22,22,0.538800535301797,NA
28,"SoftImpute (oracle)",1,23,23,0.550234863631177,NA
28,"SoftImpute (oracle)",1,24,24,0.561322724308958,NA
28,"SoftImpute (oracle)",1,25,25,0.572043577808965,NA
28,"SoftImpute (oracle)",1,26,26,0.582477772503666,NA
28,"SoftImpute (oracle)",1,27,27,0.592661016798902,NA
28,"SoftImpute (oracle)",1,28,28,0.602587353716264,NA
28,"SoftImpute (oracle)",1,29,29,0.612301407136357,NA
28,"SoftImpute (oracle)",1,30,30,0.621819512551122,NA
29,"PCA (oracle)",NA,0,0,0.79473158261836,NA
29,"PCA (oracle)",NA,1,1,0.528154670223944,NA
29,"PCA (oracle)",NA,2,2,0.355116847274246,NA
29,"PCA (oracle)",NA,3,3,0.173763816029036,NA
29,"PCA (oracle)",NA,4,4,0.215406269770734,NA
29,"PCA (oracle)",NA,5,5,0.249734981205184,NA
29,"PCA (oracle)",NA,6,6,0.279246306459814,NA
29,"PCA (oracle)",NA,7,7,0.305303773766145,NA
29,"PCA (oracle)",NA,8,8,0.329032394212965,NA
29,"PCA (oracle)",NA,9,9,0.350832218111054,NA
29,"PCA (oracle)",NA,10,10,0.371124738383007,NA
29,"PCA (oracle)",NA,11,11,0.390101137363121,NA
29,"PCA (oracle)",NA,12,12,0.40805378025864,NA
29,"PCA (oracle)",NA,13,13,0.424986984871781,NA
29,"PCA (oracle)",NA,14,14,0.44120254001818,NA
29,"PCA (oracle)",NA,15,15,0.456676462577851,NA
29,"PCA (oracle)",NA,16,16,0.471534360833778,NA
29,"PCA (oracle)",NA,17,17,0.485814617049222,NA
29,"PCA (oracle)",NA,18,18,0.499544451796329,NA
29,"PCA (oracle)",NA,19,19,0.512863680631489,NA
29,"PCA (oracle)",NA,20,20,0.525701295257854,NA
29,"PCA (oracle)",NA,21,21,0.538190519226067,NA
29,"PCA (oracle)",NA,22,22,0.5502460037155,NA
29,"PCA (oracle)",NA,23,23,0.561949668983012,NA
29,"PCA (oracle)",NA,24,24,0.573284259336112,NA
29,"PCA (oracle)",NA,25,25,0.584244469096849,NA
29,"PCA (oracle)",NA,26,26,0.594905572069582,NA
29,"PCA (oracle)",NA,27,27,0.605364399570983,NA
29,"PCA (oracle)",NA,28,28,0.615545323371545,NA
29,"PCA (oracle)",NA,29,29,0.625469006127476,NA
29,"PCA (oracle)",NA,30,30,0.635225614304263,NA
29,"ICA (oracle)",NA,0,0,0.79473158261836,NA
29,"ICA (oracle)",NA,1,1,0.528154670223944,TRUE
29,"ICA (oracle)",NA,2,2,0.355116847274246,TRUE
29,"ICA (oracle)",NA,3,3,0.173763816029036,TRUE
29,"ICA (oracle)",NA,4,4,0.215406269770733,TRUE
29,"ICA (oracle)",NA,5,5,0.249734981205184,TRUE
29,"ICA (oracle)",NA,6,6,0.279246306459814,TRUE
29,"ICA (oracle)",NA,7,7,0.305303773766145,FALSE
29,"ICA (oracle)",NA,8,8,0.329032394212966,FALSE
29,"ICA (oracle)",NA,9,9,0.350832218111054,FALSE
29,"ICA (oracle)",NA,10,10,0.371124738383007,FALSE
29,"ICA (oracle)",NA,11,11,0.390101137363121,FALSE
29,"ICA (oracle)",NA,12,12,0.40805378025864,FALSE
29,"ICA (oracle)",NA,13,13,0.424986984871781,FALSE
29,"ICA (oracle)",NA,14,14,0.44120254001818,FALSE
29,"ICA (oracle)",NA,15,15,0.456676462577851,FALSE
29,"ICA (oracle)",NA,16,16,0.471534360833778,FALSE
29,"ICA (oracle)",NA,17,17,0.485814617049222,FALSE
29,"ICA (oracle)",NA,18,18,0.499544451796329,FALSE
29,"ICA (oracle)",NA,19,19,0.512863680631489,FALSE
29,"ICA (oracle)",NA,20,20,0.525701295257854,FALSE
29,"ICA (oracle)",NA,21,21,0.538190519226066,FALSE
29,"ICA (oracle)",NA,22,22,0.550246003715499,FALSE
29,"ICA (oracle)",NA,23,23,0.561949668983011,FALSE
29,"ICA (oracle)",NA,24,24,0.573284259336112,FALSE
29,"ICA (oracle)",NA,25,25,0.584244469096849,FALSE
29,"ICA (oracle)",NA,26,26,0.594905572069582,FALSE
29,"ICA (oracle)",NA,27,27,0.605364399570983,FALSE
29,"ICA (oracle)",NA,28,28,0.615545323371545,FALSE
29,"ICA (oracle)",NA,29,29,0.625469006127476,FALSE
29,"ICA (oracle)",NA,30,30,0.635225614304263,FALSE
29,"SoftImpute (oracle)",1,0,0,0.79473158261836,NA
29,"SoftImpute (oracle)",1,1,1,0.528121051387749,NA
29,"SoftImpute (oracle)",1,2,2,0.354942178155024,NA
29,"SoftImpute (oracle)",1,3,3,0.173073913938461,NA
29,"SoftImpute (oracle)",1,4,4,0.213532811620656,NA
29,"SoftImpute (oracle)",1,5,5,0.246989567983181,NA
29,"SoftImpute (oracle)",1,6,6,0.275791624383186,NA
29,"SoftImpute (oracle)",1,7,7,0.301240725270504,NA
29,"SoftImpute (oracle)",1,8,8,0.324429078559306,NA
29,"SoftImpute (oracle)",1,9,9,0.345739370721884,NA
29,"SoftImpute (oracle)",1,10,10,0.365581369200076,NA
29,"SoftImpute (oracle)",1,11,11,0.384138729082109,NA
29,"SoftImpute (oracle)",1,12,12,0.401697923665853,NA
29,"SoftImpute (oracle)",1,13,13,0.418259633314964,NA
29,"SoftImpute (oracle)",1,14,14,0.434121930700936,NA
29,"SoftImpute (oracle)",1,15,15,0.449258748358064,NA
29,"SoftImpute (oracle)",1,16,16,0.463793589886471,NA
29,"SoftImpute (oracle)",1,17,17,0.477763312601933,NA
29,"SoftImpute (oracle)",1,18,18,0.491193882759903,NA
29,"SoftImpute (oracle)",1,19,19,0.504223768951714,NA
29,"SoftImpute (oracle)",1,20,20,0.516781308280197,NA
29,"SoftImpute (oracle)",1,21,21,0.528998677116049,NA
29,"SoftImpute (oracle)",1,22,22,0.540790114629145,NA
29,"SoftImpute (oracle)",1,23,23,0.552236799878515,NA
29,"SoftImpute (oracle)",1,24,24,0.563321044258316,NA
29,"SoftImpute (oracle)",1,25,25,0.574037137531413,NA
29,"SoftImpute (oracle)",1,26,26,0.584459798863182,NA
29,"SoftImpute (oracle)",1,27,27,0.594685299856874,NA
29,"SoftImpute (oracle)",1,28,28,0.604637905584351,NA
29,"SoftImpute (oracle)",1,29,29,0.614337964309159,NA
29,"SoftImpute (oracle)",1,30,30,0.623875189325367,NA
