"simulation","method","lambda","rank","effective_rank","rmse","converged"
58,"ICA (oracle)",NA,30,30,0.635459473532477,FALSE
58,"SoftImpute (oracle)",1,0,0,0.809315547873621,NA
58,"SoftImpute (oracle)",1,1,1,0.539870684934807,NA
58,"SoftImpute (oracle)",1,2,2,0.39770887167243,NA
58,"SoftImpute (oracle)",1,3,3,0.174334098697005,NA
58,"SoftImpute (oracle)",1,4,4,0.214365774232111,NA
58,"SoftImpute (oracle)",1,5,5,0.246934758442829,NA
58,"SoftImpute (oracle)",1,6,6,0.275709444985508,NA
58,"SoftImpute (oracle)",1,7,7,0.30111772374585,NA
58,"SoftImpute (oracle)",1,8,8,0.324124547332087,NA
58,"SoftImpute (oracle)",1,9,9,0.345498317398814,NA
58,"SoftImpute (oracle)",1,10,10,0.365328083047758,NA
58,"SoftImpute (oracle)",1,11,11,0.384118073492215,NA
58,"SoftImpute (oracle)",1,12,12,0.40173988267871,NA
58,"SoftImpute (oracle)",1,13,13,0.418420846604895,NA
58,"SoftImpute (oracle)",1,14,14,0.434270815632754,NA
58,"SoftImpute (oracle)",1,15,15,0.44938049492845,NA
58,"SoftImpute (oracle)",1,16,16,0.463909254102989,NA
58,"SoftImpute (oracle)",1,17,17,0.477899387431865,NA
58,"SoftImpute (oracle)",1,18,18,0.491197924998914,NA
58,"SoftImpute (oracle)",1,19,19,0.504188945376013,NA
58,"SoftImpute (oracle)",1,20,20,0.516742637170956,NA
58,"SoftImpute (oracle)",1,21,21,0.528957838914966,NA
58,"SoftImpute (oracle)",1,22,22,0.540776082448509,NA
58,"SoftImpute (oracle)",1,23,23,0.552288355739894,NA
58,"SoftImpute (oracle)",1,24,24,0.56343064712064,NA
58,"SoftImpute (oracle)",1,25,25,0.574221184658194,NA
58,"SoftImpute (oracle)",1,26,26,0.584723944992767,NA
58,"SoftImpute (oracle)",1,27,27,0.594908520222772,NA
58,"SoftImpute (oracle)",1,28,28,0.604858889329868,NA
58,"SoftImpute (oracle)",1,29,29,0.614579378557424,NA
58,"SoftImpute (oracle)",1,30,30,0.624076748156384,NA
59,"PCA (oracle)",NA,0,0,0.754598098741141,NA
59,"PCA (oracle)",NA,1,1,0.509913993348074,NA
59,"PCA (oracle)",NA,2,2,0.346422515401828,NA
59,"PCA (oracle)",NA,3,3,0.175163077636109,NA
59,"PCA (oracle)",NA,4,4,0.215777299676087,NA
59,"PCA (oracle)",NA,5,5,0.249243809615769,NA
59,"PCA (oracle)",NA,6,6,0.278316995936992,NA
59,"PCA (oracle)",NA,7,7,0.304112250470011,NA
59,"PCA (oracle)",NA,8,8,0.327493136783812,NA
59,"PCA (oracle)",NA,9,9,0.349007298796761,NA
59,"PCA (oracle)",NA,10,10,0.369138968021959,NA
59,"PCA (oracle)",NA,11,11,0.388157238235101,NA
59,"PCA (oracle)",NA,12,12,0.406215469400403,NA
59,"PCA (oracle)",NA,13,13,0.423163473550643,NA
59,"PCA (oracle)",NA,14,14,0.439352248656484,NA
59,"PCA (oracle)",NA,15,15,0.454872822638105,NA
59,"PCA (oracle)",NA,16,16,0.469633369314165,NA
59,"PCA (oracle)",NA,17,17,0.483810884417934,NA
59,"PCA (oracle)",NA,18,18,0.49748752354582,NA
59,"PCA (oracle)",NA,19,19,0.510707474756326,NA
59,"PCA (oracle)",NA,20,20,0.523465518865109,NA
59,"PCA (oracle)",NA,21,21,0.535804603977116,NA
59,"PCA (oracle)",NA,22,22,0.547811655457891,NA
59,"PCA (oracle)",NA,23,23,0.559498858627159,NA
59,"PCA (oracle)",NA,24,24,0.570843226137225,NA
59,"PCA (oracle)",NA,25,25,0.581950488615823,NA
59,"PCA (oracle)",NA,26,26,0.592647017539074,NA
59,"PCA (oracle)",NA,27,27,0.603106785399698,NA
59,"PCA (oracle)",NA,28,28,0.61323390524818,NA
59,"PCA (oracle)",NA,29,29,0.623159265023454,NA
59,"PCA (oracle)",NA,30,30,0.632831154786403,NA
59,"ICA (oracle)",NA,0,0,0.754598098741141,NA
59,"ICA (oracle)",NA,1,1,0.509913993348074,TRUE
59,"ICA (oracle)",NA,2,2,0.346422515401828,TRUE
59,"ICA (oracle)",NA,3,3,0.175163077636109,TRUE
59,"ICA (oracle)",NA,4,4,0.215777299676087,TRUE
59,"ICA (oracle)",NA,5,5,0.249243809615769,TRUE
59,"ICA (oracle)",NA,6,6,0.278316995936992,TRUE
59,"ICA (oracle)",NA,7,7,0.304112250470011,FALSE
59,"ICA (oracle)",NA,8,8,0.327493136783812,FALSE
59,"ICA (oracle)",NA,9,9,0.349007298796761,FALSE
59,"ICA (oracle)",NA,10,10,0.369138968021958,FALSE
59,"ICA (oracle)",NA,11,11,0.3881572382351,FALSE
59,"ICA (oracle)",NA,12,12,0.406215469400402,FALSE
59,"ICA (oracle)",NA,13,13,0.423163473550643,FALSE
59,"ICA (oracle)",NA,14,14,0.439352248656484,FALSE
59,"ICA (oracle)",NA,15,15,0.454872822638105,FALSE
59,"ICA (oracle)",NA,16,16,0.469633369314165,FALSE
59,"ICA (oracle)",NA,17,17,0.483810884417934,FALSE
59,"ICA (oracle)",NA,18,18,0.49748752354582,FALSE
59,"ICA (oracle)",NA,19,19,0.510707474756326,FALSE
59,"ICA (oracle)",NA,20,20,0.523465518865109,FALSE
59,"ICA (oracle)",NA,21,21,0.535804603977116,FALSE
59,"ICA (oracle)",NA,22,22,0.547811655457891,FALSE
59,"ICA (oracle)",NA,23,23,0.559498858627159,FALSE
59,"ICA (oracle)",NA,24,24,0.570843226137225,FALSE
59,"ICA (oracle)",NA,25,25,0.581950488615824,FALSE
59,"ICA (oracle)",NA,26,26,0.592647017539074,FALSE
59,"ICA (oracle)",NA,27,27,0.603106785399698,FALSE
59,"ICA (oracle)",NA,28,28,0.61323390524818,FALSE
59,"ICA (oracle)",NA,29,29,0.623159265023455,FALSE
59,"ICA (oracle)",NA,30,30,0.632831154786403,FALSE
59,"SoftImpute (oracle)",1,0,0,0.754598098741141,NA
59,"SoftImpute (oracle)",1,1,1,0.509866965530745,NA
59,"SoftImpute (oracle)",1,2,2,0.346222602878114,NA
59,"SoftImpute (oracle)",1,3,3,0.174428669154657,NA
59,"SoftImpute (oracle)",1,4,4,0.213879825872942,NA
59,"SoftImpute (oracle)",1,5,5,0.246483900268723,NA
59,"SoftImpute (oracle)",1,6,6,0.274851467288474,NA
59,"SoftImpute (oracle)",1,7,7,0.300040131167583,NA
59,"SoftImpute (oracle)",1,8,8,0.32288250536695,NA
59,"SoftImpute (oracle)",1,9,9,0.343908312778512,NA
59,"SoftImpute (oracle)",1,10,10,0.363589994128166,NA
59,"SoftImpute (oracle)",1,11,11,0.382189018010283,NA
59,"SoftImpute (oracle)",1,12,12,0.399853449968213,NA
59,"SoftImpute (oracle)",1,13,13,0.416429928639945,NA
59,"SoftImpute (oracle)",1,14,14,0.432265550955592,NA
59,"SoftImpute (oracle)",1,15,15,0.447448920343342,NA
59,"SoftImpute (oracle)",1,16,16,0.461886708518969,NA
59,"SoftImpute (oracle)",1,17,17,0.475753980691836,NA
59,"SoftImpute (oracle)",1,18,18,0.489131500006401,NA
59,"SoftImpute (oracle)",1,19,19,0.502062359577255,NA
59,"SoftImpute (oracle)",1,20,20,0.514540517828846,NA
59,"SoftImpute (oracle)",1,21,21,0.526608096603101,NA
59,"SoftImpute (oracle)",1,22,22,0.53835119138231,NA
59,"SoftImpute (oracle)",1,23,23,0.549781427021242,NA
59,"SoftImpute (oracle)",1,24,24,0.560875399613097,NA
59,"SoftImpute (oracle)",1,25,25,0.571738178787745,NA
59,"SoftImpute (oracle)",1,26,26,0.582196170136175,NA
59,"SoftImpute (oracle)",1,27,27,0.592422603882036,NA
59,"SoftImpute (oracle)",1,28,28,0.602321527350852,NA
59,"SoftImpute (oracle)",1,29,29,0.612023249085023,NA
59,"SoftImpute (oracle)",1,30,30,0.621475946815929,NA
60,"PCA (oracle)",NA,0,0,0.815546677665381,NA
60,"PCA (oracle)",NA,1,1,0.519605873257185,NA
60,"PCA (oracle)",NA,2,2,0.344411632861541,NA
60,"PCA (oracle)",NA,3,3,0.172666795661001,NA
60,"PCA (oracle)",NA,4,4,0.214773719602809,NA
60,"PCA (oracle)",NA,5,5,0.249095792052178,NA
60,"PCA (oracle)",NA,6,6,0.278869247725437,NA
60,"PCA (oracle)",NA,7,7,0.305069078194359,NA
60,"PCA (oracle)",NA,8,8,0.328484758349863,NA
60,"PCA (oracle)",NA,9,9,0.350446751084806,NA
60,"PCA (oracle)",NA,10,10,0.371036065422524,NA
60,"PCA (oracle)",NA,11,11,0.390346987148527,NA
60,"PCA (oracle)",NA,12,12,0.408326056031126,NA
60,"PCA (oracle)",NA,13,13,0.425448936084545,NA
60,"PCA (oracle)",NA,14,14,0.44188134498238,NA
60,"PCA (oracle)",NA,15,15,0.457445513807736,NA
60,"PCA (oracle)",NA,16,16,0.472215219960374,NA
60,"PCA (oracle)",NA,17,17,0.486366814741701,NA
60,"PCA (oracle)",NA,18,18,0.500051975904858,NA
60,"PCA (oracle)",NA,19,19,0.513297234993056,NA
60,"PCA (oracle)",NA,20,20,0.526125313218725,NA
60,"PCA (oracle)",NA,21,21,0.538512159315627,NA
60,"PCA (oracle)",NA,22,22,0.550576699682267,NA
60,"PCA (oracle)",NA,23,23,0.562251586440173,NA
60,"PCA (oracle)",NA,24,24,0.573557860169702,NA
60,"PCA (oracle)",NA,25,25,0.584559257945512,NA
60,"PCA (oracle)",NA,26,26,0.595303361364165,NA
60,"PCA (oracle)",NA,27,27,0.605727804692663,NA
60,"PCA (oracle)",NA,28,28,0.615916923073308,NA
60,"PCA (oracle)",NA,29,29,0.625860807198985,NA
60,"PCA (oracle)",NA,30,30,0.635590903160088,NA
60,"ICA (oracle)",NA,0,0,0.815546677665381,NA
60,"ICA (oracle)",NA,1,1,0.519605873257184,TRUE
60,"ICA (oracle)",NA,2,2,0.344411632861541,TRUE
60,"ICA (oracle)",NA,3,3,0.172666795661001,TRUE
60,"ICA (oracle)",NA,4,4,0.214773719602808,TRUE
60,"ICA (oracle)",NA,5,5,0.249095792052178,TRUE
60,"ICA (oracle)",NA,6,6,0.278869247725437,TRUE
60,"ICA (oracle)",NA,7,7,0.305069078194358,TRUE
60,"ICA (oracle)",NA,8,8,0.328484758349863,TRUE
60,"ICA (oracle)",NA,9,9,0.350446751084806,FALSE
60,"ICA (oracle)",NA,10,10,0.371036065422524,FALSE
60,"ICA (oracle)",NA,11,11,0.390346987148527,FALSE
60,"ICA (oracle)",NA,12,12,0.408326056031126,FALSE
60,"ICA (oracle)",NA,13,13,0.425448936084545,FALSE
60,"ICA (oracle)",NA,14,14,0.44188134498238,FALSE
60,"ICA (oracle)",NA,15,15,0.457445513807736,FALSE
60,"ICA (oracle)",NA,16,16,0.472215219960374,FALSE
60,"ICA (oracle)",NA,17,17,0.486366814741701,FALSE
60,"ICA (oracle)",NA,18,18,0.500051975904858,FALSE
60,"ICA (oracle)",NA,19,19,0.513297234993056,FALSE
60,"ICA (oracle)",NA,20,20,0.526125313218725,FALSE
60,"ICA (oracle)",NA,21,21,0.538512159315627,FALSE
60,"ICA (oracle)",NA,22,22,0.550576699682267,FALSE
60,"ICA (oracle)",NA,23,23,0.562251586440173,FALSE
60,"ICA (oracle)",NA,24,24,0.573557860169702,FALSE
60,"ICA (oracle)",NA,25,25,0.584559257945512,FALSE
60,"ICA (oracle)",NA,26,26,0.595303361364165,FALSE
60,"ICA (oracle)",NA,27,27,0.605727804692663,FALSE
60,"ICA (oracle)",NA,28,28,0.615916923073308,FALSE
60,"ICA (oracle)",NA,29,29,0.625860807198985,FALSE
60,"ICA (oracle)",NA,30,30,0.635590903160088,FALSE
60,"SoftImpute (oracle)",1,0,0,0.815546677665381,NA
60,"SoftImpute (oracle)",1,1,1,0.519548953311399,NA
60,"SoftImpute (oracle)",1,2,2,0.344162377707681,NA
60,"SoftImpute (oracle)",1,3,3,0.171809898296446,NA
60,"SoftImpute (oracle)",1,4,4,0.212758926330964,NA
60,"SoftImpute (oracle)",1,5,5,0.246227611795908,NA
60,"SoftImpute (oracle)",1,6,6,0.275302884780565,NA
60,"SoftImpute (oracle)",1,7,7,0.300902986413248,NA
60,"SoftImpute (oracle)",1,8,8,0.323786953533019,NA
60,"SoftImpute (oracle)",1,9,9,0.345264522676082,NA
60,"SoftImpute (oracle)",1,10,10,0.365407117169239,NA
60,"SoftImpute (oracle)",1,11,11,0.38430209027561,NA
60,"SoftImpute (oracle)",1,12,12,0.401891272639088,NA
60,"SoftImpute (oracle)",1,13,13,0.418645281092693,NA
60,"SoftImpute (oracle)",1,14,14,0.434726695440883,NA
60,"SoftImpute (oracle)",1,15,15,0.449956080388666,NA
60,"SoftImpute (oracle)",1,16,16,0.464405266083088,NA
60,"SoftImpute (oracle)",1,17,17,0.478248723157921,NA
60,"SoftImpute (oracle)",1,18,18,0.491636592461993,NA
60,"SoftImpute (oracle)",1,19,19,0.50459438997725,NA
60,"SoftImpute (oracle)",1,20,20,0.517143969191636,NA
60,"SoftImpute (oracle)",1,21,21,0.52926063410939,NA
60,"SoftImpute (oracle)",1,22,22,0.541062424904041,NA
60,"SoftImpute (oracle)",1,23,23,0.552481623111796,NA
60,"SoftImpute (oracle)",1,24,24,0.563538753785349,NA
60,"SoftImpute (oracle)",1,25,25,0.574296995285279,NA
60,"SoftImpute (oracle)",1,26,26,0.584803458930324,NA
60,"SoftImpute (oracle)",1,27,27,0.594995600699337,NA
60,"SoftImpute (oracle)",1,28,28,0.604957269729272,NA
60,"SoftImpute (oracle)",1,29,29,0.614678321933665,NA
60,"SoftImpute (oracle)",1,30,30,0.624189895178245,NA
61,"PCA (oracle)",NA,0,0,0.762877291897778,NA
61,"PCA (oracle)",NA,1,1,0.481264462478897,NA
61,"PCA (oracle)",NA,2,2,0.353143529767692,NA
61,"PCA (oracle)",NA,3,3,0.176101561232486,NA
61,"PCA (oracle)",NA,4,4,0.216669499331893,NA
61,"PCA (oracle)",NA,5,5,0.250093754811299,NA
61,"PCA (oracle)",NA,6,6,0.279314115671419,NA
61,"PCA (oracle)",NA,7,7,0.305455289132208,NA
61,"PCA (oracle)",NA,8,8,0.329250811465482,NA
61,"PCA (oracle)",NA,9,9,0.351200451422041,NA
61,"PCA (oracle)",NA,10,10,0.371483553079463,NA
61,"PCA (oracle)",NA,11,11,0.390572492704795,NA
61,"PCA (oracle)",NA,12,12,0.408498092777177,NA
61,"PCA (oracle)",NA,13,13,0.42558013548586,NA
61,"PCA (oracle)",NA,14,14,0.441841281669967,NA
61,"PCA (oracle)",NA,15,15,0.457446656080004,NA
61,"PCA (oracle)",NA,16,16,0.472339264683265,NA
61,"PCA (oracle)",NA,17,17,0.486728108061095,NA
61,"PCA (oracle)",NA,18,18,0.500559312558834,NA
61,"PCA (oracle)",NA,19,19,0.513863342495409,NA
61,"PCA (oracle)",NA,20,20,0.52665190510705,NA
61,"PCA (oracle)",NA,21,21,0.539045757954174,NA
61,"PCA (oracle)",NA,22,22,0.551021078064105,NA
61,"PCA (oracle)",NA,23,23,0.562660247530343,NA
61,"PCA (oracle)",NA,24,24,0.573999296007395,NA
61,"PCA (oracle)",NA,25,25,0.5849796825681,NA
61,"PCA (oracle)",NA,26,26,0.595691612842659,NA
61,"PCA (oracle)",NA,27,27,0.606148204215066,NA
61,"PCA (oracle)",NA,28,28,0.616324939328742,NA
61,"PCA (oracle)",NA,29,29,0.626343438645822,NA
61,"PCA (oracle)",NA,30,30,0.636129029145966,NA
61,"ICA (oracle)",NA,0,0,0.762877291897778,NA
61,"ICA (oracle)",NA,1,1,0.481264462478897,TRUE
61,"ICA (oracle)",NA,2,2,0.353143529767692,TRUE
61,"ICA (oracle)",NA,3,3,0.176101561232486,TRUE
61,"ICA (oracle)",NA,4,4,0.216669499331892,TRUE
61,"ICA (oracle)",NA,5,5,0.250093754811299,TRUE
61,"ICA (oracle)",NA,6,6,0.279314115671418,TRUE
61,"ICA (oracle)",NA,7,7,0.305455289132208,TRUE
61,"ICA (oracle)",NA,8,8,0.329250811465482,TRUE
61,"ICA (oracle)",NA,9,9,0.351200451422042,TRUE
61,"ICA (oracle)",NA,10,10,0.371483553079463,TRUE
61,"ICA (oracle)",NA,11,11,0.390572492704795,FALSE
61,"ICA (oracle)",NA,12,12,0.408498092777177,FALSE
61,"ICA (oracle)",NA,13,13,0.42558013548586,FALSE
61,"ICA (oracle)",NA,14,14,0.441841281669968,FALSE
61,"ICA (oracle)",NA,15,15,0.457446656080005,FALSE
61,"ICA (oracle)",NA,16,16,0.472339264683264,FALSE
61,"ICA (oracle)",NA,17,17,0.486728108061095,FALSE
61,"ICA (oracle)",NA,18,18,0.500559312558833,FALSE
61,"ICA (oracle)",NA,19,19,0.513863342495409,FALSE
61,"ICA (oracle)",NA,20,20,0.52665190510705,FALSE
61,"ICA (oracle)",NA,21,21,0.539045757954174,FALSE
61,"ICA (oracle)",NA,22,22,0.551021078064105,FALSE
61,"ICA (oracle)",NA,23,23,0.562660247530344,FALSE
61,"ICA (oracle)",NA,24,24,0.573999296007395,FALSE
61,"ICA (oracle)",NA,25,25,0.5849796825681,FALSE
61,"ICA (oracle)",NA,26,26,0.595691612842659,FALSE
61,"ICA (oracle)",NA,27,27,0.606148204215066,FALSE
61,"ICA (oracle)",NA,28,28,0.616324939328742,FALSE
61,"ICA (oracle)",NA,29,29,0.626343438645822,FALSE
61,"ICA (oracle)",NA,30,30,0.636129029145966,FALSE
61,"SoftImpute (oracle)",1,0,0,0.762877291897778,NA
61,"SoftImpute (oracle)",1,1,1,0.481212339200997,NA
61,"SoftImpute (oracle)",1,2,2,0.352922472203986,NA
61,"SoftImpute (oracle)",1,3,3,0.175313219428397,NA
61,"SoftImpute (oracle)",1,4,4,0.214730343990261,NA
61,"SoftImpute (oracle)",1,5,5,0.247298894582555,NA
61,"SoftImpute (oracle)",1,6,6,0.275816975601236,NA
61,"SoftImpute (oracle)",1,7,7,0.301353000339342,NA
61,"SoftImpute (oracle)",1,8,8,0.32461083019741,NA
61,"SoftImpute (oracle)",1,9,9,0.346072686981937,NA
61,"SoftImpute (oracle)",1,10,10,0.365907269942661,NA
61,"SoftImpute (oracle)",1,11,11,0.384578452882478,NA
61,"SoftImpute (oracle)",1,12,12,0.402112137592421,NA
61,"SoftImpute (oracle)",1,13,13,0.41882349401463,NA
61,"SoftImpute (oracle)",1,14,14,0.434732388619655,NA
61,"SoftImpute (oracle)",1,15,15,0.450001319210432,NA
61,"SoftImpute (oracle)",1,16,16,0.464571711554572,NA
61,"SoftImpute (oracle)",1,17,17,0.478650593684662,NA
61,"SoftImpute (oracle)",1,18,18,0.492183063679503,NA
61,"SoftImpute (oracle)",1,19,19,0.505198516450419,NA
61,"SoftImpute (oracle)",1,20,20,0.517707786829282,NA
61,"SoftImpute (oracle)",1,21,21,0.529830619756392,NA
61,"SoftImpute (oracle)",1,22,22,0.541542636352097,NA
61,"SoftImpute (oracle)",1,23,23,0.55292548271931,NA
61,"SoftImpute (oracle)",1,24,24,0.564014639700013,NA
61,"SoftImpute (oracle)",1,25,25,0.574751294437466,NA
61,"SoftImpute (oracle)",1,26,26,0.585225069774087,NA
61,"SoftImpute (oracle)",1,27,27,0.595448728566099,NA
61,"SoftImpute (oracle)",1,28,28,0.60539752091203,NA
61,"SoftImpute (oracle)",1,29,29,0.615192521241723,NA
61,"SoftImpute (oracle)",1,30,30,0.624758996729627,NA
62,"PCA (oracle)",NA,0,0,0.861343323763926,NA
62,"PCA (oracle)",NA,1,1,0.537797527891459,NA
62,"PCA (oracle)",NA,2,2,0.376951105939157,NA
62,"PCA (oracle)",NA,3,3,0.175655235160887,NA
62,"PCA (oracle)",NA,4,4,0.216988666322323,NA
62,"PCA (oracle)",NA,5,5,0.250741941248433,NA
62,"PCA (oracle)",NA,6,6,0.280282525697861,NA
62,"PCA (oracle)",NA,7,7,0.306183119177193,NA
62,"PCA (oracle)",NA,8,8,0.32968704512976,NA
62,"PCA (oracle)",NA,9,9,0.351308116440331,NA
62,"PCA (oracle)",NA,10,10,0.371499485143021,NA
62,"PCA (oracle)",NA,11,11,0.39026777594848,NA
62,"PCA (oracle)",NA,12,12,0.408193676864295,NA
62,"PCA (oracle)",NA,13,13,0.425197692323872,NA
62,"PCA (oracle)",NA,14,14,0.44136242433557,NA
62,"PCA (oracle)",NA,15,15,0.456766770840901,NA
62,"PCA (oracle)",NA,16,16,0.471548611650807,NA
62,"PCA (oracle)",NA,17,17,0.485846701259933,NA
62,"PCA (oracle)",NA,18,18,0.499617186402599,NA
62,"PCA (oracle)",NA,19,19,0.512941861648652,NA
62,"PCA (oracle)",NA,20,20,0.525725301554734,NA
62,"PCA (oracle)",NA,21,21,0.538096960997479,NA
62,"PCA (oracle)",NA,22,22,0.55007394393662,NA
62,"PCA (oracle)",NA,23,23,0.561720424524457,NA
62,"PCA (oracle)",NA,24,24,0.573016865510986,NA
62,"PCA (oracle)",NA,25,25,0.584064938509007,NA
62,"PCA (oracle)",NA,26,26,0.594866489890763,NA
62,"PCA (oracle)",NA,27,27,0.605348981211954,NA
62,"PCA (oracle)",NA,28,28,0.615507002792377,NA
62,"PCA (oracle)",NA,29,29,0.625479773831737,NA
62,"PCA (oracle)",NA,30,30,0.635156623201064,NA
62,"ICA (oracle)",NA,0,0,0.861343323763926,NA
62,"ICA (oracle)",NA,1,1,0.537797527891459,TRUE
62,"ICA (oracle)",NA,2,2,0.376951105939157,TRUE
62,"ICA (oracle)",NA,3,3,0.175655235160887,TRUE
62,"ICA (oracle)",NA,4,4,0.216988666322323,TRUE
62,"ICA (oracle)",NA,5,5,0.250741941248432,TRUE
62,"ICA (oracle)",NA,6,6,0.28028252569786,TRUE
62,"ICA (oracle)",NA,7,7,0.306183119177193,TRUE
62,"ICA (oracle)",NA,8,8,0.32968704512976,FALSE
62,"ICA (oracle)",NA,9,9,0.351308116440331,FALSE
62,"ICA (oracle)",NA,10,10,0.371499485143021,FALSE
62,"ICA (oracle)",NA,11,11,0.390267775948479,FALSE
62,"ICA (oracle)",NA,12,12,0.408193676864295,FALSE
62,"ICA (oracle)",NA,13,13,0.425197692323872,FALSE
62,"ICA (oracle)",NA,14,14,0.44136242433557,FALSE
62,"ICA (oracle)",NA,15,15,0.456766770840901,FALSE
62,"ICA (oracle)",NA,16,16,0.471548611650807,FALSE
62,"ICA (oracle)",NA,17,17,0.485846701259933,FALSE
62,"ICA (oracle)",NA,18,18,0.499617186402599,FALSE
62,"ICA (oracle)",NA,19,19,0.512941861648652,FALSE
62,"ICA (oracle)",NA,20,20,0.525725301554733,FALSE
62,"ICA (oracle)",NA,21,21,0.538096960997479,FALSE
62,"ICA (oracle)",NA,22,22,0.550073943936621,FALSE
62,"ICA (oracle)",NA,23,23,0.561720424524457,FALSE
62,"ICA (oracle)",NA,24,24,0.573016865510986,FALSE
62,"ICA (oracle)",NA,25,25,0.584064938509006,FALSE
62,"ICA (oracle)",NA,26,26,0.594866489890763,FALSE
62,"ICA (oracle)",NA,27,27,0.605348981211954,FALSE
62,"ICA (oracle)",NA,28,28,0.615507002792377,FALSE
62,"ICA (oracle)",NA,29,29,0.625479773831737,FALSE
62,"ICA (oracle)",NA,30,30,0.635156623201064,FALSE
62,"SoftImpute (oracle)",1,0,0,0.861343323763926,NA
62,"SoftImpute (oracle)",1,1,1,0.537727710666129,NA
62,"SoftImpute (oracle)",1,2,2,0.37674389251542,NA
62,"SoftImpute (oracle)",1,3,3,0.174889448632971,NA
62,"SoftImpute (oracle)",1,4,4,0.215060256842985,NA
62,"SoftImpute (oracle)",1,5,5,0.247954507118603,NA
62,"SoftImpute (oracle)",1,6,6,0.276790696688728,NA
62,"SoftImpute (oracle)",1,7,7,0.30208727353665,NA
62,"SoftImpute (oracle)",1,8,8,0.3250545190333,NA
62,"SoftImpute (oracle)",1,9,9,0.346188717372136,NA
62,"SoftImpute (oracle)",1,10,10,0.365931461642404,NA
62,"SoftImpute (oracle)",1,11,11,0.384282667606792,NA
62,"SoftImpute (oracle)",1,12,12,0.401816219350751,NA
62,"SoftImpute (oracle)",1,13,13,0.418449401734977,NA
62,"SoftImpute (oracle)",1,14,14,0.434261806756856,NA
62,"SoftImpute (oracle)",1,15,15,0.449329929504355,NA
62,"SoftImpute (oracle)",1,16,16,0.463789522692732,NA
62,"SoftImpute (oracle)",1,17,17,0.477777570411273,NA
62,"SoftImpute (oracle)",1,18,18,0.491249176102445,NA
62,"SoftImpute (oracle)",1,19,19,0.504284950771307,NA
62,"SoftImpute (oracle)",1,20,20,0.51678886403668,NA
62,"SoftImpute (oracle)",1,21,21,0.528889326863008,NA
62,"SoftImpute (oracle)",1,22,22,0.54060278913708,NA
62,"SoftImpute (oracle)",1,23,23,0.551992732160956,NA
62,"SoftImpute (oracle)",1,24,24,0.563039198779769,NA
62,"SoftImpute (oracle)",1,25,25,0.573843205770268,NA
62,"SoftImpute (oracle)",1,26,26,0.584406236411633,NA
62,"SoftImpute (oracle)",1,27,27,0.594655593649066,NA
62,"SoftImpute (oracle)",1,28,28,0.604585585678995,NA
62,"SoftImpute (oracle)",1,29,29,0.614334837062804,NA
62,"SoftImpute (oracle)",1,30,30,0.623792703347798,NA
63,"PCA (oracle)",NA,0,0,0.805518936727414,NA
63,"PCA (oracle)",NA,1,1,0.519035723011957,NA
63,"PCA (oracle)",NA,2,2,0.365729901043437,NA
63,"PCA (oracle)",NA,3,3,0.174540994904187,NA
63,"PCA (oracle)",NA,4,4,0.215323306719587,NA
63,"PCA (oracle)",NA,5,5,0.248820646236575,NA
63,"PCA (oracle)",NA,6,6,0.277940244249981,NA
63,"PCA (oracle)",NA,7,7,0.304139526592062,NA
63,"PCA (oracle)",NA,8,8,0.327896957480446,NA
63,"PCA (oracle)",NA,9,9,0.34974854956252,NA
63,"PCA (oracle)",NA,10,10,0.369980943924745,NA
63,"PCA (oracle)",NA,11,11,0.389036892963648,NA
63,"PCA (oracle)",NA,12,12,0.406952406795214,NA
63,"PCA (oracle)",NA,13,13,0.423980168654909,NA
63,"PCA (oracle)",NA,14,14,0.440255296641661,NA
63,"PCA (oracle)",NA,15,15,0.455731157901811,NA
63,"PCA (oracle)",NA,16,16,0.470663363998877,NA
63,"PCA (oracle)",NA,17,17,0.485064577827581,NA
63,"PCA (oracle)",NA,18,18,0.498783541707511,NA
63,"PCA (oracle)",NA,19,19,0.512008764255364,NA
63,"PCA (oracle)",NA,20,20,0.524860934783881,NA
63,"PCA (oracle)",NA,21,21,0.537308521499027,NA
63,"PCA (oracle)",NA,22,22,0.549347620869124,NA
63,"PCA (oracle)",NA,23,23,0.560973521619375,NA
63,"PCA (oracle)",NA,24,24,0.572287476025961,NA
63,"PCA (oracle)",NA,25,25,0.583339022596986,NA
63,"PCA (oracle)",NA,26,26,0.594105323696591,NA
63,"PCA (oracle)",NA,27,27,0.604607208166198,NA
63,"PCA (oracle)",NA,28,28,0.614860811502781,NA
63,"PCA (oracle)",NA,29,29,0.624767659614788,NA
63,"PCA (oracle)",NA,30,30,0.634502943692172,NA
63,"ICA (oracle)",NA,0,0,0.805518936727414,NA
63,"ICA (oracle)",NA,1,1,0.519035723011956,TRUE
63,"ICA (oracle)",NA,2,2,0.365729901043437,TRUE
63,"ICA (oracle)",NA,3,3,0.174540994904186,TRUE
63,"ICA (oracle)",NA,4,4,0.215323306719587,TRUE
63,"ICA (oracle)",NA,5,5,0.248820646236575,TRUE
63,"ICA (oracle)",NA,6,6,0.277940244249981,TRUE
63,"ICA (oracle)",NA,7,7,0.304139526592062,TRUE
63,"ICA (oracle)",NA,8,8,0.327896957480446,FALSE
63,"ICA (oracle)",NA,9,9,0.34974854956252,FALSE
63,"ICA (oracle)",NA,10,10,0.369980943924745,FALSE
